Unnamed: 0,lyrics_filename,mood,lyrics,mood_cats,song_name,artist_name,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
243,Jessica_Simpson___I_Belong_To_Me,sad,"""I Belong to Me Lyrics[Intro]\nI belong to me\nOoh, yeah\nOh\n\n[Verse 1]\nIt's not that I don't wanna share my life with you, baby\nIt's just that I'm the one I need to be true to, baby\nAnd I won't give up me to be part of you\nIt's not that I don't wanna have you in my life, baby\nIt's just you gotta know that it's got to be right, baby\nBefore I open up my heart to you\n[Pre-Chorus]\nI don't need somebody to complete me\nI complete myself\nNobody's got to belong to somebody else\n\n[Chorus]\nI belong to me\nI don't belong to you\nMy heart is my possession\nI'll be my own reflection\nI belong to me\nI'm one, not half of two\nAnd if you're gonna love me\nYou should know this, baby\nI belong to me\n\n[Verse 2]\nI gotta let you know before I let you in, baby\nThat who I am is not about who I am with, baby\nThat don't mean I don't wanna be here with you\nI do\n\n[Pre-Chorus]\nI don't need somebody to complete me\nI want you to know\nI'll give all my love, but I'm not givin' up my soul\nYou might also like[Chorus]\nI belong to me Me\nI don't belong to you\nMy heart is my possession\nI'll be my own reflection Oh\nI belong to me I belong to me\nI'm one, not half of two\nAnd if you're gonna love me\nYou should know this, baby\nI belong to me Ooh yeah\n\n[Verse 3]\nLove don't mean changin' who you are to be\nWho somebody wants you to be\nNobody's got to belong to nobody\n\n[Bridge]\nI belong to me\nI don't belong to you\nMy heart is my possession\nI'll be my own reflection, oh\n\n[Chorus]\nI belong to me I belong to me\nI don't belong to you Don't belong to you\nMy heart is my possession Oh\nI'll be my own reflection Baby\nI belong to me\nI'm one, not half of two One, not half of two\nAnd if you're gonna love me If you're gonna love me\nYou should know this, baby\nI belong to meEmbed"", 'default'",1,I Belong To Me,Jessica Simpson,7pNJ1T9TGbVbNHKaLhhPri,0.553,0.756,0,-4.583,1,0.108,0.0923,0.0,0.215,0.605,94.487,audio_features,7pNJ1T9TGbVbNHKaLhhPri,spotify:track:7pNJ1T9TGbVbNHKaLhhPri,https://api.spotify.com/v1/tracks/7pNJ1T9TGbVbNHKaLhhPri,https://api.spotify.com/v1/audio-analysis/7pNJ1T9TGbVbNHKaLhhPri,191827,4
244,Bloc_Party___Flux,happy,"""Flux Lyrics[Verse 1]\nIf your right hand is causing you pain\nCut it off, cut it off\nIf your colours have started to run\nLet them all run, run away from you\nThere is lightning in this room\nAbove our heads waiting to strike\nI'm a thinker, not a talker\nPut your faith, your faith in God\n[Chorus]\nWe were hoping for some romance\nAll we found was more despair\nWe must talk about our problems\nWe are in a state of flux\n\n[Verse 2]\nI'd kill for an adventure\nJust you and I in the Curzon Bar\nDancing until we knew\nSo all that we've learned disappeared\nWhen you shouted at me\nI saw my father in the second grade\nConcerned and kind\nYet unable to reach me\n\n[Chorus]\nWe were hoping for some romance\nAll we found was more despair\nWe must talk about our problems\nWe are in a state of flux\n\n[Bridge]\nState of flux, state of flux\nState of flux, state of flux\nWe need to talk, we need to talk\nWe need to talk, we need to talk\nYou might also like[Chorus]\nWe were hoping for some romance\nAll we found was more despair\nWe must talk about our problems\nWe are in a state of flux4Embed"", 'default'",0,Flux,Bloc Party,2y6T22z0VqKK1R8UwI0MvJ,0.655,0.555,10,-7.823,0,0.111,0.0491,0.0,0.116,0.18,172.047,audio_features,2y6T22z0VqKK1R8UwI0MvJ,spotify:track:2y6T22z0VqKK1R8UwI0MvJ,https://api.spotify.com/v1/tracks/2y6T22z0VqKK1R8UwI0MvJ,https://api.spotify.com/v1/audio-analysis/2y6T22z0VqKK1R8UwI0MvJ,207830,4
245,Beth_Nielsen_Chapman___Ave_Maria,calm,"""Ave Maria LyricsAve Maria!\nMaiden mild!\nOh, listen to a maiden's prayer\nFor thou can't hear amid the wild\nThis thou, this thou can't save amid, despair\nWe slumbers safely tear the Mother\nThough we be man outcast relived\nOh, Mainden, hear a maiden's sorrow\nOh, Mother, hear a suppliant child!\nAve Maria\nAve Maria, gracia plena\n\nMaria, gratia plena\nMaria, gratia plena\nAve, ave dominus\nDominus tecum\n\nThe murky cavern's air so heavy\nShall breath of balm if thou hast smiled\nOh, Maiden, hear a maiden pleadin'\nOh, Mother, hear a suppliant child\nAve Maria\nAve MariaYou might also likeEmbed"", 'default'",2,Ave Maria,Beth Nielsen Chapman,2kfeWxnFx8aur6rCMiEt8P,0.298,0.068,0,-22.769,1,0.0536,0.974,0.836,0.0988,0.126,108.633,audio_features,2kfeWxnFx8aur6rCMiEt8P,spotify:track:2kfeWxnFx8aur6rCMiEt8P,https://api.spotify.com/v1/tracks/2kfeWxnFx8aur6rCMiEt8P,https://api.spotify.com/v1/audio-analysis/2kfeWxnFx8aur6rCMiEt8P,185907,4
246,Dirty_Projectors__David_Byrne___Knotty_Pine,happy,"'Knotty Pine LyricsHere is the sound that photographs make\nWhen I see them, when I hear them\nI see regions of sharp precision\nOver abundance, over indulgence\nTied together with rope and twine\nStuck together with paste and glue\nTwo old planks of knotty pine\nAnd a couple of nails that poke right on through\nHere is the sound that photographs make\nWhen I see them, when I hear them\nI see regions of sharp precision\nOver abundance, over indulgence\nTied together with rope and twine\nStuck together with paste and glue\nTwo old planks of knotty pine\nAnd a couple of nails that poke right on throughYou might also likeEmbed', 'default'",0,Knotty Pine,Dirty Projectors  David Byrne,0Tl3r21tf3SzobzeXOHP68,0.816,0.829,9,-5.247,1,0.0411,0.0497,0.000744,0.151,0.96,123.951,audio_features,0Tl3r21tf3SzobzeXOHP68,spotify:track:0Tl3r21tf3SzobzeXOHP68,https://api.spotify.com/v1/tracks/0Tl3r21tf3SzobzeXOHP68,https://api.spotify.com/v1/audio-analysis/0Tl3r21tf3SzobzeXOHP68,142867,4
247,Bouncing_Souls__The___Say_Anything,happy,"""Say Anything LyricsI wanna make you know I can do everything\nBut I don't ever show you how I really am\nI wish I could say I have no regrets\nI wanted too much from you\n\nI don't want to be this way\nI kick myself\nI wish I could say\nI have no regrets today\n\nBut I'm so nervous that I lose my cool\nEvery time I pick up the phone and try to call you\nStanding out in the freezing cold until I'm numb\nWondering why I'm always acting so dumb\nI don't want to be this way\nI kick myself\nI wish I could say\nThat I have no regrets today\n\nThings just happened to turn out this way\nI can't say I have no regrets today\nThings happened to turn out this way\nI can't say I have no regrets todayYou might also likeEmbed"", 'default'",0,Say Anything,Bouncing Souls  The,4QJ9RSdfokT4Pp5YdzeMoV,0.823,0.436,0,-12.611,1,0.437,0.549,0.0,0.114,0.289,155.317,audio_features,4QJ9RSdfokT4Pp5YdzeMoV,spotify:track:4QJ9RSdfokT4Pp5YdzeMoV,https://api.spotify.com/v1/tracks/4QJ9RSdfokT4Pp5YdzeMoV,https://api.spotify.com/v1/audio-analysis/4QJ9RSdfokT4Pp5YdzeMoV,156670,4
248,Bubba_Sparxxx___Back_In_The_Mud,anger,"""Back in the Mud LyricsOne.. Two.. One..Two..Three Lets GO..\n\n[Hook: Sleepy Brown]\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\n\n[Verse 1: Bubba Sparxxx]\nIt's just that country boy, city slick\nHot boy, temperament\nAdd the pony, add the flame\nEither way it's an event\nIf it's me consider it\nPardon the coincidence, even though they mumble at me\nSuckers keep they distances\nFather, Kay Hey\nWhat's that they say\nHip hop redneck that's a safe place\nSay what makes you comfortable\nWith me cause I like it here\nHow about a rural dwelling, urban music pioneer\nTurn it up, let it bang\nRun with me, I bet you can't\nTook too much to make it float\nNever will I let it sink\nSo we reinvented it\nBoy are we generous\nHoping that my moment pass\nI can see the end of it\n25 years of life, I was born yesterday\nLoving life, doing right, earning every breath I take\nStanding in the mud again, cause it seems to pay me well\nPlaying with my not so distance cousins from the ATL AHHH..\n[Hook: Sleepy Brown]\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\n\n[Verse 2: Bubba Sparxxx]\nAh Yea, Ah Yea\nPress it up\nShip it out\nCall the pony\nRent it out\nEverything I Am today\nIs what I've really what I've been about\nAthens Georgia Resident\nNative of Lagrange though\nI don't love the Peach State, brothers say it ain't so\nNaw, Sir, In Fact it's quite the opposite\nLoving yall from Brunswick, Up to the metropolis\nCan't forget about my Betty Betty in Dahlonega\nThat put them triple X's at the end of Andy's moniker\nHow can I run from, everything that made me\nKnowing all the love I get is appreciated greatly\nNow witness something truly inconceivable\nBubba International, but still he kept it regional\nTrying to make my momma proud\nRicky Lathens see me smile\nGotta make sure this next CD is the fire\nMaking sure everyone one of my talented associates gets what they deserve\nNothing short that's appropriate YEA!!!\nYou might also like[Hook: Sleepy Brown]\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\n\n[Verse 3: Bubba Sparxxx]\nGet your cup, fill it up\nSoda don't appeal to us\nBut if your broke, do what you can't that alone still enough\nHelp us out if your rich, cause we about to pitch a bitch\nJust stop by the store and grab a case of that, a six of this\nHey Betty get it ready, cause you daddys in route\nLet her join the Beat Club, peep that lil trim out\nHave her screaming new south, with out pulling loot out\nHe always wonder what you doing, let him wonder who now\nAt the end of the day, I will have no regrets\nGot it done on every front, and I ain't even focused yet\nAt the bottom of the pond, swimming with them mud cats\nIf you dive in I'm perusing for a grudge match\nSpell It out L-E-G-E-N-D, I still believe\nWhat ever goal God set for me, indeed I will achieve\nEither in this life, for in the next\nWhether drinking Gin or Becks\nBubba fin, to bring it home, still you can send a check\n[Hook: Sleepy Brown]\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away\nBack in the mud again, I confess, I'm so happy here\nThere's nothing you can do to make me stay away, away, away2Embed"", 'default'",3,Back In The Mud,Bubba Sparxxx,7jQIEyRMj8H6QqIOYT0dHV,0.758,0.601,1,-7.634,0,0.314,0.116,0.0,0.259,0.29,168.187,audio_features,7jQIEyRMj8H6QqIOYT0dHV,spotify:track:7jQIEyRMj8H6QqIOYT0dHV,https://api.spotify.com/v1/tracks/7jQIEyRMj8H6QqIOYT0dHV,https://api.spotify.com/v1/audio-analysis/7jQIEyRMj8H6QqIOYT0dHV,211888,4
249,Diana_Krall___Love_Me_Like_A_Man,sad,"""Love Me Like a Man Lyrics[Verse 1]\nThe men I been seein' baby\nGot their soul up on a shelf\nYou know they could never love me\nWhen they can't even love themselves\n\n[Chorus]\nAnd I need someone to love me\nSomeone who really understands\nWho won't put themselves above me\nWho'll just love me like a man\n[Verse 2]\nI've never seen such losers, darling\nEven though I tried\nTo find a man who could take me home\nInstead of taking me for a ride\n\n[Chorus]\nAnd I need someone to love me\nDarling I know you can\nDon't you put yourself above me\nYou just love me like a man\n\n[Verse 3]\nThey all want me to rock them\nLike my back ain't got no bone\nI want a man to rock me\nLike my backbone was his own\n\n[Chorus]\nDarling I know you can\nBelieve me when I tell you\nYou can love me like a man\n\n[Verse 4]\nCame on sad and lonely\nFeel like I wanna cry\nWanna man to hold me\nNot some fool who asks me why\nSee Diana Krall LiveGet tickets as low as $67You might also like[Chorus]\nAnd I need someone to love me\nBaby you can\nDon't you put yourself above me\nJust love me like a manEmbed"", 'default'",1,Love Me Like A Man,Diana Krall,5FFUDCkMjxuK6XQZNumN55,0.874,0.558,5,-9.814,0,0.225,0.731,0.000638,0.106,0.451,118.021,audio_features,5FFUDCkMjxuK6XQZNumN55,spotify:track:5FFUDCkMjxuK6XQZNumN55,https://api.spotify.com/v1/tracks/5FFUDCkMjxuK6XQZNumN55,https://api.spotify.com/v1/audio-analysis/5FFUDCkMjxuK6XQZNumN55,164747,4
250,Incubus___Warning,happy,"""Warning Lyrics[Verse 1]\nBat your eyes girl, be otherworldly\nCount your blessings, seduce a stranger\nWhat's so wrong with being happy?\nKudos to those who see through sickness, yeah\n\n[Pre-Chorus 1]\nOver and over and over and over and...\nOoo-ooo\n\n[Chorus]\nWhen she woke in the morning\nShe knew that her life had passed her by\nAnd she called out a warning\nDon't ever let life pass you by\n[Verse 2]\nI suggest we learn to love ourselves\nBefore it's made illegal\nWhen will we learn? When will we change?\nJust in time to see it all fall down\n\n[Pre-Chorus 2]\nThose left standing, will make millions\nWriting books on the way it should have been\n\n[Chorus]\nWhen she woke in the morning\nShe knew that her life had passed her by\nAnd she called out a warning, warning\nDon't ever let life pass you by\n\n[Bridge]\nFloating in this cosmic Jacuzzi\nWe are like frogs oblivious\nTo the water starting to boil\nNo one flinches, we all float face down\n\n[Chorus]\nWhen she woke in the morning\nShe knew that her life had passed her by\nAnd she called out a warning, warning\nDon't ever let life pass you by\nSee Incubus LiveGet tickets as low as $48You might also like[Outro]\nPass you by\nOh, oh, oh5Embed"", 'default'",0,Warning,Incubus,3svBKSy1pru9EEvnRrNqzf,0.504,0.522,4,-8.297,1,0.0259,0.00143,0.000236,0.0958,0.222,81.047,audio_features,3svBKSy1pru9EEvnRrNqzf,spotify:track:3svBKSy1pru9EEvnRrNqzf,https://api.spotify.com/v1/tracks/3svBKSy1pru9EEvnRrNqzf,https://api.spotify.com/v1/audio-analysis/3svBKSy1pru9EEvnRrNqzf,278733,4
251,DMX___Ready_To_Meet_Him,sad,"'Prayer II / Ready to Meet Him Lyrics[Part 1: Prayer II]\n\nLet us pray...\nI thank you, Lord, for my birth and everything that\'s followed\nI thank you, Lord, for today, and I will pray for tomorrow\nI thank you, Lord, for the love of my life and a friend\nI made a promise and I\'m lovin\' my wife \'til the end\nI thank you, Lord, for your guidance, \'cause it\'s all that counts\nAnd right here, right now... Lord, this is your house\nI thank you, Lord, for a dream that came true to light\nAnd I ask you to bless everybody in this room tonight\nI don\'t always do the right thing and I ask you to forgive me\n\'Cause I need You here wit me, without You in my life it\'s empty\nI think back how some people did me like, violence was the remedy\nAnd because I think of that now, I pray for my enemy\nNot because of what I\'ll do, but because they don\'t know\nThere\'s somethin\' better after here, but everybody won\'t go\nSo I ask You to forgive them and we\'ll hope they see\nAnd I thank You for the love that they\'ve given to me\nI will not abuse it nor will I lead them astray\nYou see I love \'em like children, that I see everyday\nAnd I pray... no, we pray... together\nGet us through the bad weather, and we love You forever\nLet Your thought and my heart go hand in hand\nI first thought but to start, but I stand a man\nAnd for as long as I can, as long as You permit me\nPlease give me the strength I need to live, bear with me\nAmen\n[Part 2: Ready to Meet Him]\n\n[Intro]\nWe each walk the path that we\'ve chosen Yes\n\n[Chorus]\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\n\n[Verse 1]\nLord, You left me stranded and I don\'t know why\nTold me to live my life, now I\'m ready to die\nReady to fly, I cry, but I shed no tears\nYou told me You would dead those fears, it\'s been years\nSnakes still comin\' at me, just missin\'\nSometimes I think all You do with me is just listen\nI thought that I was special, that\'s what You told me\nHold me, stop actin\' like You don\'t know me\nWhat I do so bad that it sent You away from me?\nNot only sent You away, but made You stay away from me?\n""My child I\'m here as I\'ve always been\nIt is you who went away and now are back again\nWhat did I say?"" Follow Your word and be true\n""What did you do?"" Well, what I wanted to do\n""What have you seen?"" Darkness and hell at a glance\n""What do you want?"" All I want is another chance\nYou might also like[Chorus]\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\n\n[Verse 2]\n""Just because you went away, my doors are not locked\nWanna come back home? All you gotta do is knock""\nYou see, I left home a boy but returned as a man\nFull grown and I\'m still not able to stand\n""I gave you a hand."" Well but I was lookin\' the wrong way\nFigured out the plan, then I started to pray\nAnd that prayer took me from here, over there\nBack to over here, now it got me like where\nDo I belong, do I fit in?\nThings on my mind, where do I begin?\nIt\'s easier to sin, but it hurts my heart\nI\'m really tryna win, so where do we start?\n""Thou shalt not steal."" But what if he stole from me?\n""Thou shalt not kill."" But what if he\'s tryin\' to kill me?\n""Thou shalt not take my name in vain\nNo matter how hard it rains, withstand the pain""\n[Chorus]\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\nI\'m ready to meet him\n\n[Verse 3]\nOur Father, who art in Heaven\nI\'m not ashamed to ask for guidance at 27\nNo longer afraid to knock on Your door\nNot scared anymore to lose my life in the war\nAfter what I just saw, I\'m ridin\' with the Lord\n\'Cause I really can\'t afford to lose my head by the sword\nAnd now that I\'ve seen what I need to see\nPlease take me where I need to be\n""What have you learned?"" It\'s better to tell the truth than to lie\n""What have you learned?"" To love my life until I die\n""What have you learned?"" Violence isn\'t always the key\n""What have you learned?"" You can\'t always believe what you see\n""What have you learned?"" It\'s better to forgive and forget\n""What have you learned?"" Give as you expect to get\n""What have you learned?"" That I can\'t go on without You\n""What have you learned?"" I must\'ve been a fool to ever doubt You\n\n[Chorus]\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\nI\'m ready to meet him\n\'Cause where I\'m livin\' ain\'t right, black hate white\nWhite hate black, it\'s right back to the same fight\nThey got us suspectin\' a war\nBut the real war is to follow the law of the Lord\nI\'m ready to meet him\n\n[Outro]\nI\'m ready to meet him\nI\'m ready to meet him\nI\'m ready to meet him\nI\'m ready to meet him61Embed', 'default'",1,Ready To Meet Him,DMX,4CsrZYBxG0MERCeW3VbSrc,0.721,0.636,1,-7.092,1,0.0706,0.0444,0.00361,0.254,0.0766,95.504,audio_features,4CsrZYBxG0MERCeW3VbSrc,spotify:track:4CsrZYBxG0MERCeW3VbSrc,https://api.spotify.com/v1/tracks/4CsrZYBxG0MERCeW3VbSrc,https://api.spotify.com/v1/audio-analysis/4CsrZYBxG0MERCeW3VbSrc,97522,4
252,Blink182___Asthenia,sad,"""Asthenia Lyrics[Spoken Intro]\n\n[Verse 1: Tom DeLonge]\nLast night, it came as a picture\nWith a good reason, a warning sign\nThis place is void of all passion\nIf you can imagine, it's easy if you try\nBelieve me, I failed this effort\nI wrote a reminder this wasn't a vision\nThis time, where are you, Houston?\nIs somebody out there? Will somebody listen?\n[Chorus: Tom DeLonge]\nShould I go back, should I go back, should I?\nI feel alone and tired\nShould I go back, should I go back, should I?\nI hope I won't forget you\n\n[Verse 2: Tom DeLonge]\nMy head is made up of memories\nMost of them useless delusions\nThis room is bored of rehearsal\nAnd sick of the boundaries, I miss you so much\n\n[Chorus: Tom DeLonge]\nShould I go back, should I go back, should I?\nI feel alone and tired\nShould I go back, should I go back, should I?\nThis time, I don't want to\nShould I go back, should I go back, should I?\nI feel alone and tired\nShould I go back, should I go back, should I?\nI hope I won't forget you\n\n[Instrumental Bridge]\n\n[Chorus: Tom DeLonge]\nShould I go back, should I go back, should I?\nI feel alone and tired\nShould I go back, should I go back, should I?\nThis time, I don't want to\nShould I go back, should I go back, should I?\nI feel alone and tired\nShould I go back, should I go back, should I?\nI hope I won't forget youYou might also like13Embed"", 'default'",1,Asthenia,Blink182,153bsdXSG7KD3Q8ShRNpNK,0.403,0.881,2,-7.224,1,0.108,0.158,9.86e-06,0.107,0.287,174.835,audio_features,153bsdXSG7KD3Q8ShRNpNK,spotify:track:153bsdXSG7KD3Q8ShRNpNK,https://api.spotify.com/v1/tracks/153bsdXSG7KD3Q8ShRNpNK,https://api.spotify.com/v1/audio-analysis/153bsdXSG7KD3Q8ShRNpNK,259754,4
253,Britney_Spears___Gimme_More,happy,"""TranslationsBosanskiGimme More Lyrics[Intro: Britney Spears]\nIt's Britney, bitch\nI see you\nAnd I just wanna dance with you\n\n[Verse 1: Britney Spears]\nEvery time they turn the lights down\nJust wanna go that extra mile for you\nPublic display of affection Oh-oh-oh\nFeels like no one else in the room But you\n[Pre-Chorus: Britney Spears]\nWe can get down\nLike there's no one around\nWe keep on rocking We keep on rocking\nWe keep on rocking We keep on rocking\nCameras are flashing\nWhile we're dirty dancing\nThey keep watching They keep watching\nKeep watching, feels like the crowd is saying\n\n[Chorus: Britney Spears]\nGimme, gimme More, gimme More\nGimme, gimme More\nGimme, gimme More, gimme Mo'\nGimme, gimme More\nGimme, gimme More, gimme More\nGimme, gimme More\nGimme, gimme More, gimme Mo'\nGimme, gimme More\n\n[Verse 2: Britney Spears]\nThe center of attention Do you feel that?\nEven when we're up against the wall\nYou got me in a crazy position Yeah\nIf you're on a mission Uh-huh, you got my permission Oh\nYou might also like[Pre-Chorus: Britney Spears]\nWe can get down\nLike there's no one around\nWe keep on rocking Keep on rocking\nWe keep on rocking Oh, rocking Uh-huh\nCameras are flashing\nWhile we're dirty dancing\nThey keep watching They keep watching\nKeep watching, feels like the crowd is saying\n\n[Chorus: Britney Spears]\nGimme, gimme More, gimme More\nGimme, gimme More\nGimme, gimme More, gimme Mo'\nGimme, gimme More\nGimme, gimme More, gimme More\nGimme, gimme More\nGimme, gimme More, gimme Mo'\nGimme, gimme More\n\n[Bridge: Britney Spears & Danja]\nOoh-ooh-ooh\nOoh-ooh-ooh I just can't\nOoh-ooh-ooh Control myself\nOoh-ooh-ooh More\nOoh-ooh-ooh They want more?\nOoh-ooh-ooh\nOoh-ooh-ooh Well, I'll give them more\nOoh-ooh-ooh Ow! More\n[Chorus: Britney Spears]\nGimme, gimme More, gimme More\nGimme, gimme More, give me more\nGimme, gimme More. gimme Mo'\nGimme, gimme More, ooh-ooh\nGimme, gimme More, gimme More\nGimme, gimme More\nGimme, gimme More, give me more, gimme Mo', yeah\nGimme, gimme More\n\n[Post-Chorus: Britney Spears & Danja]\nOh-oh-oh\nGimme more, gimme more\nMo— Mo— Mo— Mo— Mo— Mo— Mo— More\nGimme more, gimme more, babe\nDanja, Danja, Danja, Danja\nDanja, Danja, Danja, Danja I just want more\n\n[Interlude: Britney Spears & Danja]\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nOoh-oh, ah-ah-ah, ah\nGimme, gimme, gimme\nGimme, gimme\nGimme, gimme, gimme Danja, Danja, Danja, Danja\nGimme, gimme Danja, Danja, Danja, Danja\nGimme, gimme, gimme\nGimme, gimme\nGimme, gimme, gimme\nGimme, gimme\n\n[Outro: Danja]\nBet you didn't see this one coming\nThe Incredible Lago Mo— Mo— Mo— Mo— Mo— Mo— Mo—\nThe legendary Miss Britney Spears, haha\nAnd the unstoppable Danja\nAh, you gonna have to remove me\n'Cause I ain't going nowhere\nMo— Mo— Mo— Mo— Mo— Mo— Mo— More221Embed"", 'default'",0,Gimme More,Britney Spears,6ic8OlLUNEATToEFU3xmaH,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,audio_features,6ic8OlLUNEATToEFU3xmaH,spotify:track:6ic8OlLUNEATToEFU3xmaH,https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH,https://api.spotify.com/v1/audio-analysis/6ic8OlLUNEATToEFU3xmaH,251240,4
254,Augie_March___Becoming_Bryn,happy,"""Becoming Bryn LyricsI dreamt I got a snakebite\nJust a dream but upon waking up my head felt light\nMy arm felt tight\n\nWhere the serpent struck\nA mark so faintly\nThere upon me\nWith very little warning the end\n\nAnd if you think that I'm becoming the worst I can become\nYou've got another thing coming baby\nI've a few tricks up my dirty white sleeve\nRun run run run run\nRun run run run run\nI see that you've got well made hands\nYou're well put together\nYou smell like apples\nTaste like the sea\nAnd in your nature\nA full set of vigors\nI have a vision of you ripely\nHanging from the tree\nSwinging in the orchard breeze\n\nAnd though nobody wants a part of the ritual\nYou could at least keep me an honest vigil\nAnd if you see me rising up through the floor\nWith unblinking eyes\nRun run run run run\nRun run run run run\n\nI lie awake tonight\nIt's weight upon my chest\nSmell of the well\nUpon the unwell\nVoice from the dark water\nI don't recognise it\n\nThere's a thing that I must do\nA question I should ask\nYou might also likeWho are you, why do you come for me?\nWho are you, why do you come for me?\nWho are you, why do you come for me?\n\nO nobody wants a part of the ritual\nYou could at least keep me an honest vigil\nAnd if you see me coming out the door\nWith a bloody hand\nRun run run run run\nAnd if you see me rising up through the floor\nWith unblinking eyes\nRun run run run run\nRun run run run run\nRun run run run runEmbed"", 'default'",0,Becoming Bryn,Augie March,7449CZKhaqRSoHHLBr45c1,0.386,0.861,9,-5.012,0,0.286,0.00882,0.0,0.25,0.0717,179.696,audio_features,7449CZKhaqRSoHHLBr45c1,spotify:track:7449CZKhaqRSoHHLBr45c1,https://api.spotify.com/v1/tracks/7449CZKhaqRSoHHLBr45c1,https://api.spotify.com/v1/audio-analysis/7449CZKhaqRSoHHLBr45c1,259719,4
255,Flying_Burrito_Brothers___Do_Right_Woman,sad,"""Do Right Woman LyricsTake me to heart and I'll always love you\nAnd nobody else could make me do wrong\nTake me for granted and I'll tag along\nMakes willpower weak and temptation strong\n\nA woman's only human\nThis you must understand\nShe's not just a plaything\nShe expects love just like a man\n\nSo, if you want a do right all day woman\nYou got to be a do right all night man\nThey say that it's a man's world\nBut you can't prove that by me\nSo as long as we're together, baby\nYou better show some respect for me\n\nSo, if you want a do right all day woman\nYou got to be a do right all night man\nYou got to be a do right all night man\nYou got to be a do right all night manYou might also likeEmbed"", 'default'",1,Do Right Woman,Flying Burrito Brothers,0Ov9Hh2ygoGCkwTXMRYRcp,0.541,0.361,2,-12.248,1,0.0246,0.29,0.38,0.0651,0.491,94.683,audio_features,0Ov9Hh2ygoGCkwTXMRYRcp,spotify:track:0Ov9Hh2ygoGCkwTXMRYRcp,https://api.spotify.com/v1/tracks/0Ov9Hh2ygoGCkwTXMRYRcp,https://api.spotify.com/v1/audio-analysis/0Ov9Hh2ygoGCkwTXMRYRcp,298893,4
